Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit,
2445,ORD-RT-FEON-CO-PA-7055,5/22/2016,5/27/2016,Standard Class,RT-FEON-CO-PA-7055,FUR-FU-10002445,$26.88,6,0,$12.90,
2442,ORD-RT-FEON-CO-CH-60610,5/22/2016,5/27/2016,Standard Class,RT-FEON-CO-CH-60610,FUR-TA-10001095,$174.29,2,0.3,-$19.92,
2446,ORD-RT-FEON-CO-PA-7055,5/22/2016,5/27/2016,Standard Class,RT-FEON-CO-PA-7055,OFF-AR-10000315,$257.98,2,0,$74.81,
2441,ORD-RT-FEON-CO-CH-60610,5/22/2016,5/27/2016,Standard Class,RT-FEON-CO-CH-60610,OFF-AR-10004456,$345.00,5,0,$86.25,
2443,ORD-RT-FEON-CO-CH-60610,5/22/2016,5/27/2016,Standard Class,RT-FEON-CO-CH-60610,OFF-BI-10001525,$662.84,4,0,$172.34,
2444,ORD-RT-FEON-CO-CH-60610,5/22/2016,5/27/2016,Standard Class,RT-FEON-CO-CH-60610,OFF-LA-10004689,$95.10,5,0,$30.43,
8456,ORD-IM-EPPP-CO-LO-90049,5/22/2016,5/29/2016,Standard Class,IM-EPPP-CO-LO-90049,FUR-CH-10002965,$222.38,2,0.2,$22.24,
4724,ORD-MY-FARY-CO-LO-90032,5/22/2016,5/22/2016,Same Day,MY-FARY-CO-LO-90032,TEC-PH-10004093,$14.73,3,0,$7.22,
9248,ORD-KY-FRNN-HO-SA-94109,5/22/2017,5/26/2017,Standard Class,KY-FRNN-HO-SA-94109,FUR-CH-10001714,$2.78,1,0,$0.72,
9247,ORD-KY-FRNN-HO-SA-94109,5/22/2017,5/26/2017,Standard Class,KY-FRNN-HO-SA-94109,OFF-PA-10000533,$9.84,3,0,$2.85,
6467,ORD-IC-HONN-CO-CO-92627,5/22/2017,5/25/2017,Second Class,IC-HONN-CO-CO-92627,OFF-ST-10000777,$68.46,7,0,$25.33,
5541,ORD-EL-ELON-CO-AR-22204,5/22/2017,5/26/2017,Standard Class,EL-ELON-CO-AR-22204,OFF-LA-10000262,$1.59,2,0.8,-$2.63,
5540,ORD-EL-ELON-CO-NE-19711,5/22/2017,5/26/2017,Standard Class,EL-ELON-CO-NE-19711,TEC-AC-10002305,$181.99,2,0.3,-$54.60,
5542,ORD-EL-ELON-CO-SP-22153,5/22/2017,5/26/2017,Standard Class,EL-ELON-CO-SP-22153,TEC-AC-10003023,$22.34,3,0.2,$2.51,
7245,ORD-OB-LUAS-CO-LO-90049,5/22/2017,5/25/2017,First Class,OB-LUAS-CO-LO-90049,OFF-PA-10004082,$49.56,7,0,$18.83,
6628,ORD-CA-HAEY-CO-BE-98006,5/23/2014,5/27/2014,Standard Class,CA-HAEY-CO-BE-98006,OFF-BI-10004967,$12.96,2,0,$6.22,
610,ORD-EW-ROTS-CO-PH-19134,5/23/2014,5/27/2014,Standard Class,EW-ROTS-CO-PH-19134,FUR-CH-10000454,$55.19,2,0.4,-$10.12,
609,ORD-EW-ROTS-CO-PH-19134,5/23/2014,5/27/2014,Standard Class,EW-ROTS-CO-PH-19134,FUR-FU-10000277,$21.17,9,0.2,$2.38,
608,ORD-EW-ROTS-CO-TU-74133,5/23/2014,5/27/2014,Standard Class,EW-ROTS-CO-TU-74133,OFF-BI-10001116,$3.28,2,0.7,-$2.63,
7011,ORD-EG-TRAN-CO-SE-98105,5/23/2014,5/27/2014,Standard Class,EG-TRAN-CO-SE-98105,FUR-BO-10001337,$17.96,5,0.2,$5.84,
7013,ORD-EG-TRAN-CO-SE-98105,5/23/2014,5/27/2014,Standard Class,EG-TRAN-CO-SE-98105,OFF-AR-10004022,$208.16,1,0,$56.20,
7012,ORD-EG-TRAN-CO-SE-98105,5/23/2014,5/27/2014,Standard Class,EG-TRAN-CO-SE-98105,TEC-PH-10000984,$5.04,2,0,$0.15,
5093,ORD-EN-HAGS-CO-SP-22153,5/23/2015,5/27/2015,Standard Class,EN-HAGS-CO-SP-22153,OFF-PA-10001970-2,$51.45,3,0,$13.89,
7625,ORD-AN-MATZ-HO-NE-10011,5/23/2015,5/27/2015,Second Class,AN-MATZ-HO-NE-10011,OFF-PA-10001804,$850.50,5,0.1,$245.70,
7626,ORD-AN-MATZ-HO-CO-94521,5/23/2015,5/27/2015,Second Class,AN-MATZ-HO-CO-94521,TEC-CO-10001449,$75.33,9,0,$19.59,
786,ORD-IN-ASOK-CO-CH-60623,5/23/2015,5/28/2015,Standard Class,IN-ASOK-CO-CH-60623,FUR-FU-10003268,$186.69,3,0,$87.74,
3297,ORD-LY-BUNS-CO-PH-19140,5/23/2015,5/30/2015,Standard Class,LY-BUNS-CO-PH-19140,OFF-BI-10004364,$19.19,7,0.7,-$12.80,
3298,ORD-LY-BUNS-CO-PH-19143,5/23/2015,5/30/2015,Standard Class,LY-BUNS-CO-PH-19143,TEC-PH-10004100,$121.79,4,0.2,$13.70,
1445,ORD-EN-LOLE-CO-DE-48205,5/23/2016,5/28/2016,Standard Class,EN-LOLE-CO-DE-48205,FUR-FU-10003975,"$1,979.93",9,0.2,$148.49,
1330,ORD-SA-DEEY-CO-DE-48234,5/23/2016,5/27/2016,Standard Class,SA-DEEY-CO-DE-48234,OFF-AR-10003087,$37.05,3,0,$16.30,
6427,ORD-ER-CONT-CO-NE-10011,5/23/2016,5/27/2016,Standard Class,ER-CONT-CO-NE-10011,FUR-TA-10001932,$6.29,1,0.7,-$4.20,
6429,ORD-ER-CONT-CO-FA-28314,5/23/2016,5/27/2016,Standard Class,ER-CONT-CO-FA-28314,OFF-AP-10004036,$122.38,3,0.4,-$24.48,
6428,ORD-ER-CONT-CO-NE-10011,5/23/2016,5/27/2016,Standard Class,ER-CONT-CO-NE-10011,OFF-PA-10001947,$10.37,2,0.2,$3.63,
6426,ORD-ER-CONT-CO-PH-19120,5/23/2016,5/27/2016,Standard Class,ER-CONT-CO-PH-19120,OFF-PA-10002552,"$8,399.98",4,0.4,"$1,120.00",
1578,ORD-NE-PROR-HO-NE-10035,5/23/2016,5/27/2016,Standard Class,NE-PROR-HO-NE-10035,OFF-ST-10000675,$4.98,1,0,$2.44,
4873,ORD-EN-LOLE-CO-SA-94122,5/23/2017,5/27/2017,Standard Class,EN-LOLE-CO-SA-94122,OFF-AR-10001919,$18.32,5,0.8,-$46.72,
4872,ORD-EN-LOLE-CO-LA-84041,5/23/2017,5/27/2017,Standard Class,EN-LOLE-CO-LA-84041,OFF-BI-10002353,$1.82,2,0.2,$0.62,
4874,ORD-EN-LOLE-CO-SA-94122,5/23/2017,5/27/2017,Standard Class,EN-LOLE-CO-SA-94122,OFF-LA-10001404,$48.82,3,0.2,-$11.59,
4875,ORD-EN-LOLE-CO-SA-94122,5/23/2017,5/27/2017,Standard Class,EN-LOLE-CO-SA-94122,TEC-AC-10003832,$1.19,1,0.8,-$1.96,
4510,ORD-EK-SUAM-CO-NA-60540,5/23/2017,5/29/2017,Standard Class,EK-SUAM-CO-NA-60540,OFF-ST-10004804,$171.29,3,0.2,-$6.42,
2704,ORD-SI-PЦNG-CO-BA-21215,5/24/2014,5/30/2014,Standard Class,SI-PЦNG-CO-BA-21215,FUR-CH-10003774,$116.28,3,0,$56.98,
6900,ORD-EK-SUAM-CO-HU-77340,5/24/2015,5/26/2015,Second Class,EK-SUAM-CO-HU-77340,FUR-FU-10002501,$7.66,6,0.8,-$13.02,
6899,ORD-EK-SUAM-CO-NA-60540,5/24/2015,5/26/2015,Second Class,EK-SUAM-CO-NA-60540,OFF-PA-10002105,$602.65,7,0.3,-$163.58,
5003,ORD-NE-HIND-HO-FO-33311,5/24/2016,5/24/2016,Same Day,NE-HIND-HO-FO-33311,OFF-AP-10000595,$191.60,4,0,$91.97,
5002,ORD-NE-HIND-HO-WH-26003,5/24/2016,5/24/2016,Same Day,NE-HIND-HO-WH-26003,OFF-AP-10003281,$69.50,5,0,$20.16,
8482,ORD-IS-PAUE-HO-NO-89031,5/24/2016,5/28/2016,Standard Class,IS-PAUE-HO-NO-89031,OFF-LA-10002312,$16.66,3,0.2,$3.33,
9441,ORD-RY-WECH-CO-RA-27604,5/25/2014,5/29/2014,Standard Class,RY-WECH-CO-RA-27604,OFF-BI-10004632,$14.62,2,0,$6.73,
1819,ORD-ET-LEEE-CO-CH-60623,5/25/2014,5/29/2014,Standard Class,ET-LEEE-CO-CH-60623,OFF-AR-10002221,$75.60,2,0.8,-$166.32,
1820,ORD-ET-LEEE-CO-CH-60623,5/25/2014,5/29/2014,Standard Class,ET-LEEE-CO-CH-60623,OFF-PA-10000349,$29.32,2,0.6,-$24.19,
4966,ORD-IG-YEAB-CO-SP-45503,5/25/2015,5/28/2015,Second Class,IG-YEAB-CO-SP-45503,FUR-FU-10001847,$467.04,4,0.2,$58.38,
9109,ORD-ED-MARE-CO-SE-98103,5/25/2015,5/28/2015,First Class,ED-MARE-CO-SE-98103,OFF-PA-10002421,$32.37,7,0.2,$11.73,
9108,ORD-ED-MARE-CO-SM-37167,5/25/2015,5/28/2015,First Class,ED-MARE-CO-SM-37167,OFF-ST-10003208,$22.37,2,0.2,$1.68,
9110,ORD-ED-MARE-CO-LO-90049,5/25/2015,5/28/2015,First Class,ED-MARE-CO-LO-90049,TEC-AC-10003447,$207.98,2,0.2,$36.40,
1296,ORD-IN-HISH-CO-NE-10035,5/25/2015,5/29/2015,Standard Class,IN-HISH-CO-NE-10035,OFF-PA-10001293,$845.73,13,0.2,$84.57,
1937,ORD-RA-PEER-HO-NI-14304,5/25/2015,5/27/2015,Second Class,RA-PEER-HO-NI-14304,FUR-CH-10002335,$14.73,3,0,$4.86,
4571,ORD-AN-MATZ-HO-NE-10024,5/25/2015,5/27/2015,Second Class,AN-MATZ-HO-NE-10024,FUR-CH-10004063,$21.24,3,0,$8.07,
4572,ORD-AN-MATZ-HO-NE-10024,5/25/2015,5/27/2015,Second Class,AN-MATZ-HO-NE-10024,FUR-FU-10001057,$127.96,2,0,$60.14,
2987,ORD-IA-BATT-HO-CO-43229,5/25/2016,5/30/2016,Standard Class,IA-BATT-HO-CO-43229,FUR-BO-10002545,$19.36,2,0,$9.29,
2988,ORD-IA-BATT-HO-PH-19120,5/25/2016,5/30/2016,Standard Class,IA-BATT-HO-PH-19120,TEC-AC-10000844,"$1,267.65",9,0,$152.12,
2986,ORD-IA-BATT-HO-DA-6810,5/25/2016,5/30/2016,Standard Class,IA-BATT-HO-DA-6810,TEC-PH-10004447,$24.96,4,0,$6.24,
9128,ORD-MY-LOLE-CO-NE-10035,5/25/2017,06.01.2017,Standard Class,MY-LOLE-CO-NE-10035,FUR-FU-10001706,$50.14,3,0.2,-$11.28,
8013,ORD-DY-BRWN-CO-NE-10009,5/25/2017,5/25/2017,Same Day,DY-BRWN-CO-NE-10009,FUR-FU-10003039,$663.92,5,0.2,$207.48,
8014,ORD-DY-BRWN-CO-MA-6040,5/25/2017,5/25/2017,Same Day,DY-BRWN-CO-MA-6040,OFF-BI-10000145,$120.00,8,0,$13.20,
8016,ORD-DY-BRWN-CO-NE-10035,5/25/2017,5/25/2017,Same Day,DY-BRWN-CO-NE-10035,OFF-ST-10002301,$18.84,3,0,$6.03,
8015,ORD-DY-BRWN-CO-MA-6040,5/25/2017,5/25/2017,Same Day,DY-BRWN-CO-MA-6040,TEC-PH-10004165,$3.29,1,0,$1.48,
6671,ORD-CK-HEEZ-HO-HU-35810,5/25/2017,5/29/2017,Standard Class,CK-HEEZ-HO-HU-35810,OFF-BI-10001107,$29.84,2,0,$13.43,
2761,ORD-AN-PEER-HO-MA-55369,5/26/2014,5/29/2014,First Class,AN-PEER-HO-MA-55369,OFF-PA-10000061,$48.40,5,0,$23.23,
6742,ORD-LE-MOAY-CO-SE-98115,5/26/2014,5/31/2014,Standard Class,LE-MOAY-CO-SE-98115,FUR-FU-10000629,$13.39,3,0.2,$3.18,
6741,ORD-LE-MOAY-CO-SE-98115,5/26/2014,5/31/2014,Standard Class,LE-MOAY-CO-SE-98115,OFF-LA-10003190,$359.77,2,0.3,-$5.14,
6740,ORD-LE-MOAY-CO-NE-10024,5/26/2014,5/31/2014,Standard Class,LE-MOAY-CO-NE-10024,TEC-PH-10000215,$102.62,3,0.2,$7.70,
1612,ORD-NA-LIIN-CO-LA-8701,5/26/2014,5/30/2014,Standard Class,NA-LIIN-CO-LA-8701,TEC-AC-10001956,$201.58,2,0.2,$20.16,
1611,ORD-NA-LIIN-CO-LA-8701,5/26/2014,5/30/2014,Standard Class,NA-LIIN-CO-LA-8701,TEC-AC-10002857,$290.67,2,0.15,$27.36,
1613,ORD-NA-LIIN-CO-PH-19134,5/26/2014,5/30/2014,Standard Class,NA-LIIN-CO-PH-19134,TEC-CO-10001046,$83.98,2,0.2,$31.49,
2752,ORD-RT-FLYE-CO-BA-21215,5/26/2014,5/30/2014,Standard Class,RT-FLYE-CO-BA-21215,FUR-FU-10004460,$225.30,2,0.2,$22.53,
9578,ORD-LA-STBB-CO-LO-90008,5/26/2015,5/28/2015,Second Class,LA-STBB-CO-LO-90008,FUR-TA-10001095,$104.93,5,0.3,-$4.50,
9576,ORD-LA-STBB-CO-LO-90008,5/26/2015,5/28/2015,Second Class,LA-STBB-CO-LO-90008,OFF-PA-10003063,$105.69,1,0.3,-$28.69,
9577,ORD-LA-STBB-CO-LO-90008,5/26/2015,5/28/2015,Second Class,LA-STBB-CO-LO-90008,TEC-CO-10001943,$399.54,2,0.4,-$79.91,
7295,ORD-EN-DATT-CO-TH-91360,5/26/2015,5/31/2015,Standard Class,EN-DATT-CO-TH-91360,OFF-BI-10001525,$20.24,1,0,$7.89,
4604,ORD-EN-FEER-HO-JA-28540,5/26/2015,5/29/2015,Second Class,EN-FEER-HO-JA-28540,FUR-FU-10000023,$153.73,4,0.2,$53.80,
4605,ORD-EN-FEER-HO-JA-28540,5/26/2015,5/29/2015,Second Class,EN-FEER-HO-JA-28540,OFF-AR-10001953,$12.22,2,0.2,$4.43,
4603,ORD-EN-FEER-HO-JA-28540,5/26/2015,5/29/2015,Second Class,EN-FEER-HO-JA-28540,TEC-PH-10001530,$18.27,1,0.2,$5.94,
4606,ORD-EN-FEER-HO-AT-30318,5/26/2015,5/29/2015,Second Class,EN-FEER-HO-AT-30318,TEC-PH-10002415,$167.94,7,0.2,$50.38,
9276,ORD-HY-PRTT-CO-TU-85705,5/26/2016,5/29/2016,Second Class,HY-PRTT-CO-TU-85705,FUR-FU-10000023,$184.70,6,0.2,$13.85,
9277,ORD-HY-PRTT-CO-CO-98042,5/26/2016,5/29/2016,Second Class,HY-PRTT-CO-CO-98042,OFF-BI-10000848,$47.92,2,0.2,$11.98,
1275,ORD-CE-SATY-CO-DE-48205,5/26/2016,5/26/2016,Same Day,CE-SATY-CO-DE-48205,FUR-FU-10000965,$388.43,5,0.3,-$88.78,
1277,ORD-CE-SATY-CO-BO-43402,5/26/2016,5/26/2016,Same Day,CE-SATY-CO-BO-43402,OFF-BI-10001597,$63.99,1,0.2,-$7.20,
1276,ORD-CE-SATY-CO-DE-48205,5/26/2016,5/26/2016,Same Day,CE-SATY-CO-DE-48205,OFF-FA-10001561,$14.35,3,0.2,$5.20,
1274,ORD-CE-SATY-CO-FO-76106,5/26/2016,5/26/2016,Same Day,CE-SATY-CO-FO-76106,TEC-PH-10002564,$10.37,2,0.2,$3.63,
3215,ORD-NY-HOSE-CO-CH-60653,5/26/2016,06.01.2016,Standard Class,NY-HOSE-CO-CH-60653,FUR-FU-10001095,$34.85,2,0.2,$6.53,
3214,ORD-NY-HOSE-CO-CH-60653,5/26/2016,06.01.2016,Standard Class,NY-HOSE-CO-CH-60653,TEC-CO-10001571,$1.50,1,0.2,$0.17,
6608,ORD-RT-VIKY-CO-SA-92704,5/26/2016,5/31/2016,Standard Class,RT-VIKY-CO-SA-92704,OFF-AR-10002956,$484.70,6,0.2,-$84.82,
6606,ORD-RT-VIKY-CO-SA-92704,5/26/2016,5/31/2016,Standard Class,RT-VIKY-CO-SA-92704,OFF-AR-10003056,$45.36,7,0,$21.77,
6605,ORD-RT-VIKY-CO-PU-81001,5/26/2016,5/31/2016,Standard Class,RT-VIKY-CO-PU-81001,OFF-BI-10001267,$5.94,3,0,$0.00,
6607,ORD-RT-VIKY-CO-SA-92704,5/26/2016,5/31/2016,Standard Class,RT-VIKY-CO-SA-92704,OFF-FA-10001843,$211.17,4,0.2,$23.76,
6609,ORD-RT-VIKY-CO-SA-92704,5/26/2016,5/31/2016,Standard Class,RT-VIKY-CO-SA-92704,OFF-PA-10000466,$371.98,3,0.2,$116.24,
9501,ORD-IS-MCEE-CO-PH-85023,5/26/2016,5/30/2016,Standard Class,IS-MCEE-CO-PH-85023,TEC-PH-10001530,$26.94,3,0,$11.31,
1641,ORD-BY-BRDT-CO-WA-20016,5/26/2016,06.01.2016,Standard Class,BY-BRDT-CO-WA-20016,OFF-AR-10001545,$12.70,2,0,$5.84,
1642,ORD-BY-BRDT-CO-WA-20016,5/26/2016,06.01.2016,Standard Class,BY-BRDT-CO-WA-20016,OFF-BI-10002429,$41.37,3,0,$17.38,
1639,ORD-BY-BRDT-CO-NO-73071,5/26/2016,06.01.2016,Standard Class,BY-BRDT-CO-NO-73071,OFF-PA-10001033,$19.44,3,0,$9.33,
1640,ORD-BY-BRDT-CO-WA-20016,5/26/2016,06.01.2016,Standard Class,BY-BRDT-CO-WA-20016,TEC-AC-10003198,$9.64,2,0,$4.43,
9438,ORD-OS-DALY-CO-OC-92054,5/26/2017,5/31/2017,Standard Class,OS-DALY-CO-OC-92054,OFF-BI-10001031,$12.96,2,0,$6.22,
7001,ORD-LY-CAER-CO-SE-98105,5/26/2017,5/29/2017,First Class,LY-CAER-CO-SE-98105,FUR-CH-10001797,$25.76,2,0,$0.77,
7000,ORD-LY-CAER-CO-HE-42420,5/26/2017,5/29/2017,First Class,LY-CAER-CO-HE-42420,OFF-ST-10003816,$208.44,3,0,$62.53,
9067,ORD-AN-MILS-CO-HA-22801,5/26/2017,5/30/2017,Standard Class,AN-MILS-CO-HA-22801,OFF-PA-10003177,$23.08,2,0,$6.92,
747,ORD-YA-HEAN-CO-LI-11757,5/27/2014,5/27/2014,Same Day,YA-HEAN-CO-LI-11757,OFF-LA-10001613,$567.12,10,0.2,-$28.36,
748,ORD-YA-HEAN-CO-NE-10035,5/27/2014,5/27/2014,Same Day,YA-HEAN-CO-NE-10035,TEC-PH-10002726,$359.32,4,0,$7.19,
1049,ORD-NA-CRON-CO-SA-33710,5/27/2014,06.01.2014,Second Class,NA-CRON-CO-SA-33710,OFF-ST-10004634,"$1,113.50",12,0.2,$125.27,
1050,ORD-NA-CRON-CO-RO-95661,5/27/2014,06.01.2014,Second Class,NA-CRON-CO-RO-95661,TEC-AC-10000474,$99.99,1,0,$38.00,
1326,ORD-EL-ELON-CO-CH-60653,5/27/2014,5/30/2014,First Class,EL-ELON-CO-CH-60653,OFF-FA-10001332,$17.46,6,0.8,-$30.56,
7607,ORD-AN-STRT-CO-SA-92105,5/27/2016,5/31/2016,Standard Class,AN-STRT-CO-SA-92105,FUR-FU-10003096,"$1,297.37",9,0.2,$97.30,
7606,ORD-AN-STRT-CO-SA-92105,5/27/2016,5/31/2016,Standard Class,AN-STRT-CO-SA-92105,FUR-TA-10001676,$5.58,2,0.6,-$1.68,
7605,ORD-AN-STRT-CO-SA-92105,5/27/2016,5/31/2016,Standard Class,AN-STRT-CO-SA-92105,TEC-CO-10001571,$25.18,3,0.6,-$33.36,
5172,ORD-RA-ARNG-CO-BA-4401,5/27/2016,5/29/2016,Second Class,RA-ARNG-CO-BA-4401,OFF-BI-10001636,$144.12,3,0,$69.18,
5173,ORD-RA-ARNG-CO-BA-4401,5/27/2016,5/29/2016,Second Class,RA-ARNG-CO-BA-4401,OFF-LA-10003190,$314.55,3,0,$150.98,
5171,ORD-RA-ARNG-CO-HA-7601,5/27/2016,5/29/2016,Second Class,RA-ARNG-CO-HA-7601,OFF-PA-10002105,"$3,504.90",5,0,$700.98,
7869,ORD-NN-SMTH-CO-LO-90045,5/27/2016,06.02.2016,Standard Class,NN-SMTH-CO-LO-90045,TEC-MA-10003356,$13.38,2,0,$6.15,
5377,ORD-OY-PHAN-CO-AP-32712,5/27/2017,5/31/2017,Standard Class,OY-PHAN-CO-AP-32712,FUR-CH-10004086,$31.44,3,0,$7.86,
5376,ORD-OY-PHAN-CO-AP-32712,5/27/2017,5/31/2017,Standard Class,OY-PHAN-CO-AP-32712,FUR-CH-10004218,$98.16,6,0,$9.82,
9448,ORD-NE-NOAN-CO-MO-92553,5/27/2017,06.03.2017,Standard Class,NE-NOAN-CO-MO-92553,OFF-BI-10003981,$477.30,5,0,$138.42,
9458,ORD-RT-WARS-CO-SA-92105,5/27/2017,06.03.2017,Standard Class,RT-WARS-CO-SA-92105,OFF-BI-10004230,$12.06,5,0.7,-$10.05,
9457,ORD-RT-WARS-CO-SA-92105,5/27/2017,06.03.2017,Standard Class,RT-WARS-CO-SA-92105,OFF-BI-10004781,$27.19,3,0.2,$0.34,
3943,ORD-IC-HONN-CO-LO-90049,5/27/2017,5/29/2017,Second Class,IC-HONN-CO-LO-90049,OFF-BI-10000666,$25.92,5,0.2,$9.07,
6436,ORD-ES-GANG-CO-AT-30318,5/27/2017,5/29/2017,First Class,ES-GANG-CO-AT-30318,FUR-CH-10001714,$35.00,4,0,$14.70,
6437,ORD-ES-GANG-CO-AT-30318,5/27/2017,5/29/2017,First Class,ES-GANG-CO-AT-30318,OFF-AR-10003190,$477.15,5,0,$28.63,
6438,ORD-ES-GANG-CO-LA-70506,5/27/2017,5/29/2017,First Class,ES-GANG-CO-LA-70506,TEC-AC-10004510,$302.38,3,0.2,$22.68,
3082,ORD-NA-WION-HO-LO-40214,5/27/2017,06.02.2017,Standard Class,NA-WION-HO-LO-40214,FUR-BO-10000468,$58.34,2,0,$28.00,
3083,ORD-NA-WION-HO-OA-94601,5/27/2017,06.02.2017,Standard Class,NA-WION-HO-OA-94601,FUR-BO-10002545,$539.97,3,0,$134.99,
8439,ORD-NE-MOSE-CO-CO-43229,5/28/2014,06.01.2014,Standard Class,NE-MOSE-CO-CO-43229,FUR-FU-10003247,$136.96,4,0.2,$51.36,
5676,ORD-CK-JOES-CO-RI-40475,5/28/2014,06.02.2014,Standard Class,CK-JOES-CO-RI-40475,FUR-CH-10003981,$57.41,6,0.2,$5.74,
5677,ORD-CK-JOES-CO-SE-98115,5/28/2014,06.02.2014,Standard Class,CK-JOES-CO-SE-98115,OFF-PA-10002254,$27.60,4,0,$2.21,
157,ORD-IL-KNON-HO-CO-78415,5/28/2015,06.03.2015,Standard Class,IL-KNON-HO-CO-78415,OFF-PA-10000174,$6.63,3,0,$1.79,
1345,ORD-RL-BRUN-CO-FR-11520,5/28/2015,06.01.2015,Standard Class,RL-BRUN-CO-FR-11520,OFF-AP-10001005,$13.05,5,0,$6.00,
1344,ORD-RL-BRUN-CO-IN-46203,5/28/2015,06.01.2015,Standard Class,RL-BRUN-CO-IN-46203,OFF-AP-10001634,$47.82,3,0,$14.35,
4607,ORD-LL-SCTZ-CO-RI-23223,5/28/2015,06.02.2015,Standard Class,LL-SCTZ-CO-RI-23223,FUR-FU-10001037,$45.99,1,0,$13.34,
4608,ORD-LL-SCTZ-CO-SE-98105,5/28/2015,06.02.2015,Standard Class,LL-SCTZ-CO-SE-98105,OFF-PA-10003022-2,$535.41,3,0,$160.62,
4610,ORD-LL-SCTZ-CO-SE-98105,5/28/2015,06.02.2015,Standard Class,LL-SCTZ-CO-SE-98105,OFF-ST-10001128,$45.36,7,0,$21.77,
4609,ORD-LL-SCTZ-CO-SE-98105,5/28/2015,06.02.2015,Standard Class,LL-SCTZ-CO-SE-98105,OFF-ST-10003656,$6.10,2,0.2,$2.06,
8387,ORD-DY-BRWN-CO-PH-19134,5/28/2015,06.03.2015,Standard Class,DY-BRWN-CO-PH-19134,FUR-BO-10003441,$16.24,1,0,$2.44,
8388,ORD-DY-BRWN-CO-HA-21740,5/28/2015,06.03.2015,Standard Class,DY-BRWN-CO-HA-21740,FUR-FU-10004415,$77.55,5,0,$21.71,
853,ORD-IE-DOEZ-CO-NE-10011,5/28/2016,06.04.2016,Standard Class,IE-DOEZ-CO-NE-10011,TEC-CO-10004115,$185.88,6,0,$50.19,
7315,ORD-JA-NOLL-HO-MA-95336,5/28/2016,06.02.2016,Standard Class,JA-NOLL-HO-MA-95336,OFF-BI-10003527,$286.40,1,0.2,$25.06,
3424,ORD-AY-LUKE-CO-SE-98115,5/28/2016,06.03.2016,Standard Class,AY-LUKE-CO-SE-98115,FUR-CH-10003396,$22.72,4,0.2,$7.38,
3423,ORD-AY-LUKE-CO-LA-93534,5/28/2016,06.03.2016,Standard Class,AY-LUKE-CO-LA-93534,OFF-AR-10002067,$131.60,7,0,$7.90,
3425,ORD-AY-LUKE-CO-SE-98115,5/28/2016,06.03.2016,Standard Class,AY-LUKE-CO-SE-98115,OFF-BI-10003476,$558.40,2,0.2,$41.88,
3421,ORD-AY-LUKE-CO-LO-11561,5/28/2016,06.03.2016,Standard Class,AY-LUKE-CO-LO-11561,TEC-AC-10003628,$262.24,2,0,$78.67,
3422,ORD-AY-LUKE-CO-CO-29203,5/28/2016,06.03.2016,Standard Class,AY-LUKE-CO-CO-29203,TEC-MA-10000488,$182.72,8,0,$84.05,
3170,ORD-LY-CAER-CO-LO-40214,5/28/2016,06.03.2016,Standard Class,LY-CAER-CO-LO-40214,OFF-BI-10000977,$62.19,13,0.2,$19.44,
3169,ORD-LY-CAER-CO-LO-40214,5/28/2016,06.03.2016,Standard Class,LY-CAER-CO-LO-40214,OFF-BI-10004233,$390.27,8,0.2,-$24.39,
3532,ORD-RD-HOKS-CO-RE-2151,5/28/2016,5/28/2016,Same Day,RD-HOKS-CO-RE-2151,FUR-FU-10002553,$54.90,5,0,$15.37,
9132,ORD-EL-DOEZ-CO-LA-20707,5/28/2017,06.01.2017,Standard Class,EL-DOEZ-CO-LA-20707,FUR-FU-10001602,$27.46,2,0,$9.89,
9133,ORD-EL-DOEZ-CO-AS-28806,5/28/2017,06.01.2017,Standard Class,EL-DOEZ-CO-AS-28806,TEC-AC-10002370,$125.13,3,0,$36.29,
86,ORD-CK-O'LL-CO-IN-46203,5/28/2017,5/30/2017,Second Class,CK-O'LL-CO-IN-46203,FUR-CH-10002439,$301.96,2,0,$33.22,
6242,ORD-RI-OLON-CO-PE-61604,5/28/2017,5/31/2017,Second Class,RI-OLON-CO-PE-61604,TEC-PH-10002033,$247.44,8,0,$101.45,
8788,ORD-CE-MCON-CO-PH-85023,5/28/2017,06.02.2017,Standard Class,CE-MCON-CO-PH-85023,FUR-CH-10004086,$271.97,4,0.2,$54.39,
8786,ORD-CE-MCON-CO-PH-85023,5/28/2017,06.02.2017,Standard Class,CE-MCON-CO-PH-85023,OFF-BI-10004506,$195.96,5,0.2,$19.60,
8787,ORD-CE-MCON-CO-PH-85023,5/28/2017,06.02.2017,Standard Class,CE-MCON-CO-PH-85023,TEC-AC-10003441,$15.55,3,0.2,$5.44,
9295,ORD-CE-MCHY-CO-LO-90008,5/28/2017,06.01.2017,Standard Class,CE-MCHY-CO-LO-90008,OFF-BI-10002082,$13.87,3,0.2,$5.03,
9296,ORD-CE-MCHY-CO-LO-90008,5/28/2017,06.01.2017,Standard Class,CE-MCHY-CO-LO-90008,TEC-PH-10001552,$115.96,4,0.5,-$64.94,
2434,ORD-AN-HOLL-CO-CI-45231,5/28/2017,06.01.2017,Standard Class,AN-HOLL-CO-CI-45231,FUR-TA-10001857,$54.37,4,0.2,$4.08,
